Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Furnishing,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,furnishing_label,amenities_count,size_category,occupancy_demand
57876,45,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
12132,22,0,1,0,0,0,0,Unfurnished,4.3,66.5,1,1,0,1,0,0,3,0,2
133500,97,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
32731,33,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,1,0,0,6,1,2
79946,50,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
56927,39,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
81314,56,3,2,1,1,1,1,Fully Furnished,4.8,4,1,1,1,1,1,2,9,2,2
55644,35,2,1,1,1,0,1,Semi Furnished,4,3,1,1,1,1,1,1,8,1,2
90350,59,5,1,1,1,1,1,Fully Furnished,4.1,43,1,1,1,1,1,2,9,2,1
76771,46,3,1,1,1,1,1,Fully Furnished,5,1,1,1,1,1,1,2,9,1,2
31145,34,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,1,0,0,4,1,2
101393,90,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
99665,59,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
76052,47,4,1,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,1,2
30416,26,1,1,1,1,0,0,Unfurnished,5,6,1,1,1,0,0,0,5,0,2
124878,55,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
70886,51,5,1,1,1,1,1,Semi Furnished,3.9,19,1,1,1,1,1,1,9,2,1
76303,41,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
51991,41,3,2,1,1,0,1,Semi Furnished,4.5,152,1,1,1,1,1,1,8,1,2
87779,44,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
103969,107,4,3,1,1,1,1,Fully Furnished,4.6,16,1,1,1,1,1,2,9,3,1
26181,31,2,1,1,1,0,0,Unfurnished,3.2,10,1,0,0,0,1,0,4,1,2
86742,51,5,1,1,1,1,1,Fully Furnished,4.3,110,1,1,1,1,1,2,9,2,1
80902,49,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
114497,95,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
127095,88,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
70157,52,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,2
119637,111,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
29153,29,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,0,0,5,0,2
37194,31,2,1,1,1,0,1,Semi Furnished,4.3,86,1,0,0,1,1,1,6,1,2
122536,101,4,3,1,1,1,1,Fully Furnished,4.3,127,1,1,1,1,1,2,9,3,1
56825,37,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
69402,39,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
116763,106,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
4880,12,0,1,1,1,0,0,Unfurnished,4.4,63,1,0,0,0,1,0,4,0,2
133065,107,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
132281,85,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
28352,26,1,1,1,1,0,0,Unfurnished,4,3,1,1,1,1,0,0,6,0,2
70770,40,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
95862,60,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
100364,119,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
139677,109,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
97719,48,5,2,1,1,1,1,Fully Furnished,3.9,87,1,1,1,1,1,2,9,1,1
77612,56,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
19509,30,1,1,1,1,0,1,Unfurnished,4.3,66.5,0,0,0,1,1,0,5,1,2
9009,19,0,1,1,0,0,0,Unfurnished,4.3,66.5,1,1,0,1,1,0,5,0,2
55553,35,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
126378,101,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
102222,71,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
50686,39,2,1,1,1,0,1,Semi Furnished,3.7,107,1,1,1,1,1,1,8,1,1
148975,76,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
110485,55,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
125705,95,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
57020,38,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
58777,36,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
33539,30,1,1,1,1,0,0,Unfurnished,4.3,375,1,0,0,0,1,0,4,1,2
72453,58,5,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,2
137520,118,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
149555,57,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
47107,39,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,8,1,2
137605,97,4,2,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2,9,3,0
109277,116,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
59078,38,4,1,1,1,0,1,Semi Furnished,4.5,75,1,1,1,1,1,1,8,1,2
32986,25,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0,5,0,2
122788,62,6,3,1,1,1,1,Fully Furnished,1,1,1,1,1,1,1,2,9,2,0
138303,83,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
6031,19,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0,5,0,2
44992,38,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,7,1,2
149343,86,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
79595,58,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
109012,68,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
68749,41,3,1,1,1,1,1,Semi Furnished,4.6,5452,1,1,1,1,1,1,9,1,2
24881,34,1,1,1,1,0,0,Unfurnished,4.6,54,1,0,1,1,1,0,6,1,2
49573,37,3,2,1,1,0,1,Semi Furnished,4.3,192,1,0,1,1,1,1,7,1,2
117372,106,5,3,1,1,1,1,Fully Furnished,4.2,14,1,1,1,1,1,2,9,3,1
138285,118,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
114810,93,5,2,1,1,1,1,Fully Furnished,4.3,113,1,1,1,1,1,2,9,3,1
149698,113,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
21794,29,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,0,1,0,6,0,2
7533,15,1,1,1,1,0,0,Unfurnished,4.3,86,1,1,0,0,0,0,4,0,2
46634,30,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
67333,43,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
134233,113,5,2,1,1,1,1,Fully Furnished,4.3,375,1,1,1,1,1,2,9,3,1
113143,93,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
63364,37,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
36761,39,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,8,1,2
135583,56,4,2,1,1,1,1,Fully Furnished,4.4,7658,1,1,1,1,1,2,9,2,1
79442,44,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
79443,53,4,1,1,1,1,1,Fully Furnished,4.3,11,1,1,1,1,1,2,9,2,2
23336,25,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,0,0,5,0,2
59463,36,4,1,1,1,1,1,Semi Furnished,1,1,1,1,1,1,1,1,9,1,2
5390,25,1,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,0,0,0,0,2,0,2
31424,29,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,1,1,0,8,0,2
74430,45,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
106678,120,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
129697,50,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
85665,45,5,1,1,1,1,1,Fully Furnished,4.6,12990,1,1,1,1,1,2,9,1,2
14347,29,0,1,1,1,0,1,Unfurnished,4.5,152,0,1,1,1,0,0,6,0,2
62914,38,4,1,1,1,1,1,Semi Furnished,4.3,192,1,1,1,1,1,1,9,1,2
25975,30,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,1,0,5,1,2
112594,108,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
139775,84,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
53883,35,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
48626,34,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,6,1,2
38886,40,1,2,1,1,0,1,Semi Furnished,3.6,20,1,0,0,1,1,1,6,1,2
110899,88,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
3038,13,0,1,0,0,0,0,Unfurnished,4.5,6377,0,1,0,1,1,0,3,0,2
143814,117,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
20151,31,1,1,1,1,0,0,Unfurnished,4,3,1,1,0,1,1,0,6,1,2
47183,32,1,1,1,1,0,1,Semi Furnished,4,23,1,0,1,1,1,1,7,1,2
22981,33,2,1,1,1,0,1,Unfurnished,4.8,16,1,0,0,1,0,0,5,1,2
60538,37,3,1,1,1,0,1,Semi Furnished,4.6,194,1,1,1,1,1,1,8,1,2
26054,29,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,0,1,0,4,0,2
134369,81,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
4604,16,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,1,1,0,0,4,0,2
24208,26,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,0,0,5,0,2
142071,107,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
135512,87,5,3,1,1,1,1,Fully Furnished,4.1,43,1,1,1,1,1,2,9,3,0
111801,80,5,3,1,1,1,1,Fully Furnished,5,5,1,1,1,1,1,2,9,3,0
51307,35,2,1,1,1,0,1,Semi Furnished,4.2,301,1,1,1,1,1,1,8,1,2
144722,118,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
9376,22,0,1,0,0,0,0,Unfurnished,4.3,66.5,1,0,0,0,1,0,2,0,2
118190,88,4,3,1,1,1,1,Fully Furnished,4.2,301,1,1,1,1,1,2,9,3,0
38275,33,2,2,1,1,0,1,Semi Furnished,4.5,75,1,1,0,1,1,1,7,1,2
102618,66,6,2,1,1,1,1,Fully Furnished,4.2,60,1,1,1,1,1,2,9,2,1
142249,71,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
15556,30,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0,5,1,2
125495,90,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
33478,25,1,1,1,1,0,1,Unfurnished,4.7,6,1,0,0,1,1,0,6,0,2
138466,97,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
130631,51,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
25524,35,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,1,0,0,6,1,2
90338,59,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
67117,41,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
100579,115,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
94508,53,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
78507,45,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
108165,120,4,3,1,1,1,1,Fully Furnished,4,23,1,1,1,1,1,2,9,3,1
74095,44,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
74649,47,5,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
68386,40,4,1,1,1,1,1,Semi Furnished,4.7,3,1,1,1,1,1,1,9,1,2
44271,37,2,1,1,1,1,1,Semi Furnished,4.3,23,1,1,0,1,1,1,8,1,2
112712,91,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
135519,58,4,2,1,1,1,1,Fully Furnished,4.2,40,1,1,1,1,1,2,9,2,1
86736,44,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
126599,50,4,3,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2,9,2,1
110935,85,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
20861,32,1,1,1,1,0,1,Unfurnished,5,6,1,0,0,1,0,0,5,1,2
5774,13,1,1,0,1,0,0,Unfurnished,4.3,396,0,0,1,1,1,0,4,0,2
133558,60,4,3,1,1,1,1,Fully Furnished,4.1,43,1,1,1,1,1,2,9,2,1
127386,81,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
139114,96,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
142702,68,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
77383,54,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
59446,45,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
80856,55,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
41968,30,1,2,1,1,0,1,Semi Furnished,4.1,36,1,1,0,1,1,1,7,1,2
105378,85,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
47777,32,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
40093,31,3,1,1,1,1,1,Semi Furnished,3.9,754,1,1,0,1,1,1,8,1,2
80245,43,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
46255,35,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,6,1,2
118154,58,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
3198,24,0,1,0,0,0,0,Unfurnished,4.3,66.5,0,1,0,1,1,0,3,0,2
116040,50,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
135303,103,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
102488,116,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
78585,40,4,2,1,1,1,1,Fully Furnished,4.8,16,1,1,1,1,1,2,9,1,2
105115,118,6,3,1,1,1,1,Fully Furnished,4.4,25,1,1,1,1,1,2,9,3,1
33649,34,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,0,0,5,1,2
72911,42,5,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
6899,16,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,0,0,5,0,2
69959,40,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
37115,38,1,2,1,1,0,1,Semi Furnished,4.5,75,1,0,1,1,1,1,7,1,2
126905,67,5,2,1,1,1,1,Fully Furnished,3.7,23,1,1,1,1,1,2,9,2,0
78881,48,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
106815,88,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
68956,40,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
70881,54,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,2,2
57809,39,2,2,1,1,1,1,Semi Furnished,5,6,1,1,1,1,1,1,9,1,2
99490,41,4,1,1,1,1,1,Fully Furnished,5,6,1,1,1,1,1,2,9,1,2
79022,45,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
85492,60,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
149411,119,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
7738,16,0,1,1,0,0,0,Unfurnished,4.3,65,1,1,1,1,0,0,5,0,2
59237,45,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
90545,40,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
13619,28,0,1,1,1,0,0,Unfurnished,4,3,0,0,1,0,1,0,4,0,2
113844,101,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
27862,32,1,1,1,1,0,1,Unfurnished,1,1,1,0,0,0,0,0,4,1,2
38873,31,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,7,1,2
109140,113,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
15785,27,0,1,1,1,0,1,Unfurnished,4.3,66.5,0,0,0,1,0,0,4,0,2
113864,110,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
91084,43,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
140618,119,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
93806,46,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
110876,64,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
46259,39,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
68443,38,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
29438,28,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,0,0,4,0,2
76059,47,5,1,1,1,1,1,Fully Furnished,4.8,16,1,1,1,1,1,2,9,1,2
7573,17,0,1,0,0,0,0,Unfurnished,4.2,85,0,1,1,0,0,0,2,0,2
24538,30,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,1,0,0,4,1,2
146820,54,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
59976,39,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
109291,85,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
7787,12,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,0,0,1,0,4,0,2
100630,81,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
88000,59,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
70306,53,4,2,1,1,1,1,Semi Furnished,3.9,58,1,1,1,1,1,1,9,2,1
31871,26,2,1,1,1,0,0,Unfurnished,4.5,117,1,0,1,1,1,0,6,0,2
58369,39,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
95906,56,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
140440,73,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
102162,53,4,3,1,1,1,1,Fully Furnished,4.1,34,1,1,1,1,1,2,9,2,1
24433,30,1,1,1,1,0,0,Unfurnished,4.4,265,1,1,1,0,0,0,5,1,2
90976,44,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
29750,26,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,1,1,0,6,0,2
56906,38,3,2,1,1,0,1,Semi Furnished,4.2,301,1,1,1,1,1,1,8,1,2
103187,55,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
115188,70,6,3,1,1,1,1,Fully Furnished,4.5,152,1,1,1,1,1,2,9,2,1
107987,86,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
57384,45,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
139336,88,4,2,1,1,1,1,Fully Furnished,4.4,120,1,1,1,1,1,2,9,3,0
95243,58,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
76219,44,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
140837,65,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
68187,42,4,1,1,1,1,1,Semi Furnished,4.3,86,1,1,1,1,1,1,9,1,2
15225,28,0,1,1,1,0,1,Unfurnished,3.5,101,1,0,0,0,1,0,5,0,2
53757,39,3,1,1,1,0,1,Semi Furnished,4.7,16,1,1,1,1,1,1,8,1,2
115094,81,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
106539,80,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
32423,26,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,0,0,0,6,0,2
123943,78,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
99326,46,5,1,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2,9,1,2
83029,48,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
39937,39,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,6,1,2
98300,59,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
109848,71,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
21922,26,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,1,0,0,5,0,2
86244,45,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
138776,70,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
50386,38,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
136641,81,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
87729,51,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
67384,43,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,9,1,2
133758,50,6,3,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2,9,2,1
14884,25,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,1,0,1,0,5,0,2
105094,92,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
113576,70,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
20968,25,1,1,1,1,0,0,Unfurnished,4.4,37,1,1,0,0,0,0,4,0,2
125527,112,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
69077,42,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
30880,26,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,4,0,2
81026,52,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,2
90298,49,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,1,2
10527,18,0,1,0,1,0,0,Unfurnished,4.3,66.5,1,0,1,1,1,0,5,0,2
63650,39,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,8,1,2
115000,64,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
78266,60,4,2,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2,9,2,1
99591,56,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
30656,33,1,1,1,1,0,0,Unfurnished,1,1,1,0,1,1,0,0,5,1,2
78578,59,5,2,1,1,1,1,Fully Furnished,4.1,254,1,1,1,1,1,2,9,2,1
22014,28,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,1,0,5,0,2
14210,27,0,1,1,1,0,1,Unfurnished,4.4,87,1,0,1,1,0,0,6,0,2
115336,115,5,3,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2,9,3,1
90458,43,4,1,1,1,1,1,Fully Furnished,4.6,151,1,1,1,1,1,2,9,1,2
129831,55,4,2,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2,9,2,1
131305,73,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,2,1
129714,79,6,3,1,1,1,1,Fully Furnished,4.5,348,1,1,1,1,1,2,9,3,0
147491,78,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
13736,29,0,1,1,1,0,0,Unfurnished,5,1,0,1,0,0,1,0,4,0,2
115736,102,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
130378,112,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,1
115460,88,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,9,3,0
19754,21,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,1,1,1,0,6,0,2
