Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Furnishing,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,furnishing_label,price_per_sqm,amenities_count,size_category,occupancy_demand
127095,88,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1444.2613636363637,9,3,0
70157,52,4,1,1,1,2,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1349.173076923077,10,2,2
119637,111,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1077.8108108108108,9,3,1
29153,29,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,0,0,1005.2758620689655,5,0,2
37194,31,2,1,1,1,0,1,Semi Furnished,4.3,86.0,1,0,0,1,1,1,1199.8064516129032,6,1,2
122536,101,4,3,1,1,1,1,Fully Furnished,4.3,127.0,1,1,1,1,1,2,1213.2277227722773,9,3,1
56825,37,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1535.8108108108108,8,1,2
69402,39,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1779.5384615384614,8,1,2
116763,106,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1101.5377358490566,9,3,1
4880,12,0,1,1,1,0,0,Unfurnished,4.4,63.0,1,0,0,0,1,0,406.6666666666667,4,0,2
133065,107,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1243.5981308411215,10,3,1
132281,85,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1556.2470588235294,10,3,0
28352,26,1,1,1,1,0,0,Unfurnished,4.0,3.0,1,1,1,1,0,0,1090.4615384615386,6,0,2
70770,40,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1769.25,9,1,2
95862,60,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1597.7,10,2,2
100364,119,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,843.3949579831933,9,3,1
139677,109,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1281.440366972477,9,3,0
97719,48,5,2,1,1,1,1,Fully Furnished,3.9,87.0,1,1,1,1,1,2,2035.8125,9,1,1
77612,56,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1385.9285714285713,9,2,1
19509,30,1,1,1,1,0,1,Unfurnished,4.3,66.5,0,0,0,1,1,0,650.3,5,1,2
9009,19,0,1,1,0,0,0,Unfurnished,4.3,66.5,1,1,0,1,1,0,474.1578947368421,5,0,2
55553,35,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1587.2285714285715,9,1,2
126378,101,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1251.2673267326732,10,3,1
102222,71,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1439.7464788732395,9,2,1
50686,39,2,1,1,1,0,1,Semi Furnished,3.7,107.0,1,1,1,1,1,1,1299.6410256410256,8,1,1
148975,76,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1960.1973684210527,10,3,0
110485,55,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2008.8181818181818,10,2,1
125705,95,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1323.2105263157894,10,3,0
57020,38,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1500.5263157894738,9,1,2
58777,36,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1632.6944444444443,9,1,2
33539,30,1,1,1,1,0,0,Unfurnished,4.3,375.0,1,0,0,0,1,0,1117.9666666666667,4,1,2
72453,58,5,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1249.1896551724137,9,2,2
137520,118,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1165.4237288135594,9,3,1
149555,57,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2623.7719298245615,9,2,1
47107,39,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,1207.871794871795,8,1,2
137605,97,4,2,1,1,1,1,Fully Furnished,4.4,44.0,1,1,1,1,1,2,1418.6082474226805,9,3,0
109277,116,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,942.0431034482758,10,3,1
59078,38,4,1,1,1,0,1,Semi Furnished,4.5,75.0,1,1,1,1,1,1,1554.6842105263158,8,1,2
32986,25,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0,1319.44,5,0,2
122788,62,6,3,1,1,1,1,Fully Furnished,1.0,1.0,1,1,1,1,1,2,1980.4516129032259,9,2,0
138303,83,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1666.301204819277,9,3,0
6031,19,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0,317.42105263157896,5,0,2
44992,38,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,1184.0,7,1,2
149343,86,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1736.546511627907,9,3,0
79595,58,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1372.3275862068965,10,2,2
109012,68,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1603.1176470588234,9,2,1
68749,41,3,1,1,1,1,1,Semi Furnished,4.6,5452.0,1,1,1,1,1,1,1676.8048780487804,9,1,2
24881,34,1,1,1,1,0,0,Unfurnished,4.6,54.0,1,0,1,1,1,0,731.7941176470588,6,1,2
49573,37,3,2,1,1,0,1,Semi Furnished,4.3,192.0,1,0,1,1,1,1,1339.8108108108108,7,1,2
117372,106,5,3,1,1,2,1,Fully Furnished,4.2,14.0,1,1,1,1,1,2,1107.2830188679245,10,3,1
138285,118,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1171.906779661017,10,3,1
114810,93,5,2,1,1,2,1,Fully Furnished,4.3,113.0,1,1,1,1,1,2,1234.516129032258,10,3,1
149698,113,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1324.7610619469026,10,3,0
21794,29,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,0,1,0,751.5172413793103,6,0,2
7533,15,1,1,1,1,0,0,Unfurnished,4.3,86.0,1,1,0,0,0,0,502.2,4,0,2
46634,30,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1554.4666666666667,7,1,2
67333,43,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1565.8837209302326,8,1,2
134233,113,5,2,1,1,2,1,Fully Furnished,4.3,375.0,1,1,1,1,1,2,1187.9026548672566,10,3,1
113143,93,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1216.5913978494623,9,3,1
63364,37,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1712.5405405405406,8,1,2
36761,39,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1,942.5897435897435,8,1,2
135583,56,4,2,1,1,1,1,Fully Furnished,4.4,7658.0,1,1,1,1,1,2,2421.125,9,2,1
79442,44,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1805.5,9,1,2
79443,53,4,1,1,1,2,1,Fully Furnished,4.3,11.0,1,1,1,1,1,2,1498.9245283018868,10,2,2
23336,25,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,0,0,933.44,5,0,2
59463,36,4,1,1,1,1,1,Semi Furnished,1.0,1.0,1,1,1,1,1,1,1651.75,9,1,2
5390,25,1,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,0,0,0,0,215.6,2,0,2
31424,29,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,1,1,0,1083.5862068965516,8,0,2
74430,45,4,2,1,1,2,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1654.0,10,1,2
106678,120,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,888.9833333333333,9,3,1
129697,50,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2593.94,10,2,1
85665,45,5,1,1,1,1,1,Fully Furnished,4.6,12990.0,1,1,1,1,1,2,1903.6666666666667,9,1,2
14347,29,0,1,1,1,0,1,Unfurnished,4.5,152.0,0,1,1,1,0,0,494.7241379310345,6,0,2
62914,38,4,1,1,1,1,1,Semi Furnished,4.3,192.0,1,1,1,1,1,1,1655.6315789473683,9,1,2
25975,30,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,1,0,865.8333333333334,5,1,2
112594,108,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1042.537037037037,10,3,1
139775,84,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1663.9880952380952,9,3,0
53883,35,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1539.5142857142857,9,1,2
48626,34,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,1430.1764705882354,6,1,2
38886,40,1,2,1,1,0,1,Semi Furnished,3.6,20.0,1,0,0,1,1,1,972.15,6,1,2
110899,88,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1260.215909090909,10,3,1
3038,13,0,1,0,0,0,0,Unfurnished,4.5,6377.0,0,1,0,1,1,0,233.69230769230768,3,0,2
143814,117,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1229.179487179487,9,3,1
20151,31,1,1,1,1,0,0,Unfurnished,4.0,3.0,1,1,0,1,1,0,650.0322580645161,6,1,2
47183,32,1,1,1,1,0,1,Semi Furnished,4.0,23.0,1,0,1,1,1,1,1474.46875,7,1,2
22981,33,2,1,1,1,0,1,Unfurnished,4.8,16.0,1,0,0,1,0,0,696.3939393939394,5,1,2
60538,37,3,1,1,1,0,1,Semi Furnished,4.6,194.0,1,1,1,1,1,1,1636.162162162162,8,1,2
26054,29,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,0,1,0,898.4137931034483,4,0,2
134369,81,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1658.8765432098764,9,3,0
4604,16,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,1,1,0,0,287.75,4,0,2
24208,26,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,0,0,931.0769230769231,5,0,2
142071,107,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1327.766355140187,9,3,0
135512,87,5,3,1,1,1,1,Fully Furnished,4.1,43.0,1,1,1,1,1,2,1557.6091954022988,9,3,0
111801,80,5,3,1,1,1,1,Fully Furnished,5.0,5.0,1,1,1,1,1,2,1397.5125,9,3,0
51307,35,2,1,1,1,0,1,Semi Furnished,4.2,301.0,1,1,1,1,1,1,1465.9142857142858,8,1,2
144722,118,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1226.457627118644,9,3,1
9376,22,0,1,0,0,0,0,Unfurnished,4.3,66.5,1,0,0,0,1,0,426.1818181818182,2,0,2
118190,88,4,3,1,1,1,1,Fully Furnished,4.2,301.0,1,1,1,1,1,2,1343.0681818181818,9,3,0
38275,33,2,2,1,1,0,1,Semi Furnished,4.5,75.0,1,1,0,1,1,1,1159.8484848484848,7,1,2
102618,66,6,2,1,1,2,1,Fully Furnished,4.2,60.0,1,1,1,1,1,2,1554.8181818181818,10,2,1
142249,71,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2003.5070422535211,10,2,1
15556,30,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,0,1,0,518.5333333333333,5,1,2
125495,90,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1394.388888888889,10,3,0
33478,25,1,1,1,1,0,1,Unfurnished,4.7,6.0,1,0,0,1,1,0,1339.12,6,0,2
138466,97,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1427.4845360824743,9,3,0
130631,51,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2561.392156862745,10,2,1
25524,35,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,1,1,0,0,729.2571428571429,6,1,2
90338,59,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1531.1525423728813,9,2,1
67117,41,2,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1637.0,8,1,2
100579,115,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,874.6,9,3,1
94508,53,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1783.1698113207547,10,2,1
78507,45,3,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1744.6,9,1,2
108165,120,4,3,1,1,2,1,Fully Furnished,4.0,23.0,1,1,1,1,1,2,901.375,10,3,1
74095,44,3,2,1,1,2,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1683.9772727272727,10,1,2
74649,47,5,1,1,1,2,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1588.276595744681,10,1,2
68386,40,4,1,1,1,1,1,Semi Furnished,4.7,3.0,1,1,1,1,1,1,1709.65,9,1,2
44271,37,2,1,1,1,1,1,Semi Furnished,4.3,23.0,1,1,0,1,1,1,1196.5135135135135,8,1,2
112712,91,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1238.5934065934066,9,3,1
135519,58,4,2,1,1,1,1,Fully Furnished,4.2,40.0,1,1,1,1,1,2,2336.5344827586205,9,2,1
86736,44,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1971.2727272727273,10,1,2
126599,50,4,3,1,1,1,1,Fully Furnished,5.0,2.0,1,1,1,1,1,2,2531.98,9,2,1
110935,85,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1305.1176470588234,10,3,0
20861,32,1,1,1,1,0,1,Unfurnished,5.0,6.0,1,0,0,1,0,0,651.90625,5,1,2
5774,13,1,1,0,1,0,0,Unfurnished,4.3,396.0,0,0,1,1,1,0,444.15384615384613,4,0,2
133558,60,4,3,1,1,1,1,Fully Furnished,4.1,43.0,1,1,1,1,1,2,2225.9666666666667,9,2,1
127386,81,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1572.6666666666667,10,3,0
139114,96,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1449.1041666666667,9,3,0
142702,68,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2098.5588235294117,10,2,1
77383,54,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1433.0185185185185,10,2,2
59446,45,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1321.0222222222221,9,1,2
80856,55,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1470.1090909090908,9,2,1
41968,30,1,2,1,1,0,1,Semi Furnished,4.1,36.0,1,1,0,1,1,1,1398.9333333333334,7,1,2
105378,85,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1239.7411764705882,10,3,1
47777,32,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1493.03125,7,1,2
40093,31,3,1,1,1,1,1,Semi Furnished,3.9,754.0,1,1,0,1,1,1,1293.3225806451612,8,1,2
80245,43,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1866.1627906976744,10,1,2
46255,35,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,1321.5714285714287,6,1,2
118154,58,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2037.1379310344828,9,2,1
3198,24,0,1,0,0,0,0,Unfurnished,4.3,66.5,0,1,0,1,1,0,133.25,3,0,2
116040,50,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2320.8,10,2,1
135303,103,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1313.621359223301,9,3,0
102488,116,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,883.5172413793103,9,3,1
78585,40,4,2,1,1,1,1,Fully Furnished,4.8,16.0,1,1,1,1,1,2,1964.625,9,1,2
105115,118,6,3,1,1,2,1,Fully Furnished,4.4,25.0,1,1,1,1,1,2,890.8050847457627,10,3,1
33649,34,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,1,0,0,989.6764705882352,5,1,2
72911,42,5,1,1,1,2,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1735.9761904761904,10,1,2
6899,16,0,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,0,0,0,431.1875,5,0,2
69959,40,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1748.975,8,1,2
37115,38,1,2,1,1,0,1,Semi Furnished,4.5,75.0,1,0,1,1,1,1,976.7105263157895,7,1,2
126905,67,5,2,1,1,1,1,Fully Furnished,3.7,23.0,1,1,1,1,1,2,1894.1044776119404,9,2,0
78881,48,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1643.3541666666667,10,1,2
106815,88,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1213.8068181818182,10,3,1
68956,40,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1723.9,8,1,2
70881,54,3,2,1,1,2,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1312.611111111111,10,2,2
57809,39,2,2,1,1,1,1,Semi Furnished,5.0,6.0,1,1,1,1,1,1,1482.2820512820513,9,1,2
99490,41,4,1,1,1,1,1,Fully Furnished,5.0,6.0,1,1,1,1,1,2,2426.5853658536585,9,1,2
79022,45,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1756.0444444444445,10,1,2
85492,60,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1424.8666666666666,9,2,1
149411,119,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1255.5546218487395,10,3,1
7738,16,0,1,1,0,0,0,Unfurnished,4.3,65.0,1,1,1,1,0,0,483.625,5,0,2
59237,45,4,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1316.3777777777777,8,1,2
90545,40,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2263.625,10,1,2
13619,28,0,1,1,1,0,0,Unfurnished,4.0,3.0,0,0,1,0,1,0,486.39285714285717,4,0,2
113844,101,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1127.1683168316831,10,3,1
27862,32,1,1,1,1,0,1,Unfurnished,1.0,1.0,1,0,0,0,0,0,870.6875,4,1,2
38873,31,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1,1253.967741935484,7,1,2
109140,113,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,965.8407079646017,10,3,1
15785,27,0,1,1,1,0,1,Unfurnished,4.3,66.5,0,0,0,1,0,0,584.6296296296297,4,0,2
113864,110,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1035.1272727272728,9,3,1
91084,43,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2118.232558139535,10,1,2
140618,119,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1181.6638655462184,9,3,1
93806,46,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2039.2608695652175,9,1,2
110876,64,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1732.4375,9,2,1
46259,39,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1186.128205128205,9,1,2
68443,38,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1801.1315789473683,8,1,2
29438,28,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,0,0,1051.357142857143,4,0,2
76059,47,5,1,1,1,1,1,Fully Furnished,4.8,16.0,1,1,1,1,1,2,1618.276595744681,9,1,2
7573,17,0,1,0,0,0,0,Unfurnished,4.2,85.0,0,1,1,0,0,0,445.47058823529414,2,0,2
24538,30,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,1,0,0,817.9333333333333,4,1,2
146820,54,4,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2718.8888888888887,10,2,1
59976,39,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1537.8461538461538,9,1,2
109291,85,6,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1285.7764705882353,10,3,0
7787,12,0,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,0,0,1,0,648.9166666666666,4,0,2
100630,81,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1242.3456790123457,10,3,1
88000,59,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1491.5254237288136,10,2,2
70306,53,4,2,1,1,1,1,Semi Furnished,3.9,58.0,1,1,1,1,1,1,1326.5283018867924,9,2,1
31871,26,2,1,1,1,0,0,Unfurnished,4.5,117.0,1,0,1,1,1,0,1225.8076923076924,6,0,2
58369,39,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1496.6410256410256,9,1,2
95906,56,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1712.607142857143,9,2,1
140440,73,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1923.835616438356,9,2,1
102162,53,4,3,1,1,1,1,Fully Furnished,4.1,34.0,1,1,1,1,1,2,1927.5849056603774,9,2,1
24433,30,1,1,1,1,0,0,Unfurnished,4.4,265.0,1,1,1,0,0,0,814.4333333333333,5,1,2
90976,44,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2067.6363636363635,9,1,2
29750,26,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,1,1,0,1144.2307692307693,6,0,2
56906,38,3,2,1,1,0,1,Semi Furnished,4.2,301.0,1,1,1,1,1,1,1497.5263157894738,8,1,2
103187,55,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1876.1272727272728,10,2,1
115188,70,6,3,1,1,1,1,Fully Furnished,4.5,152.0,1,1,1,1,1,2,1645.5428571428572,9,2,1
107987,86,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1255.6627906976744,10,3,1
57384,45,3,2,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1275.2,8,1,2
139336,88,4,2,1,1,1,1,Fully Furnished,4.4,120.0,1,1,1,1,1,2,1583.3636363636363,9,3,0
95243,58,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1642.1206896551723,9,2,1
76219,44,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1732.25,10,1,2
140837,65,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,2166.723076923077,10,2,1
68187,42,4,1,1,1,1,1,Semi Furnished,4.3,86.0,1,1,1,1,1,1,1623.5,9,1,2
15225,28,0,1,1,1,0,1,Unfurnished,3.5,101.0,1,0,0,0,1,0,543.75,5,0,2
53757,39,3,1,1,1,0,1,Semi Furnished,4.7,16.0,1,1,1,1,1,1,1378.3846153846155,8,1,2
115094,81,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1420.9135802469136,10,3,0
106539,80,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1331.7375,10,3,0
32423,26,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,0,0,0,1247.0384615384614,6,0,2
123943,78,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1589.0128205128206,10,3,0
99326,46,5,1,1,1,1,1,Fully Furnished,4.4,44.0,1,1,1,1,1,2,2159.2608695652175,9,1,2
83029,48,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1729.7708333333333,9,1,2
39937,39,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1,1024.025641025641,6,1,2
98300,59,4,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1666.1016949152543,10,2,2
109848,71,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1547.1549295774648,10,2,2
21922,26,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,1,0,0,843.1538461538462,5,0,2
86244,45,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1916.5333333333333,9,1,2
138776,70,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1982.5142857142857,9,2,1
50386,38,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1325.9473684210527,9,1,2
136641,81,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1686.9259259259259,10,3,0
87729,51,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1720.1764705882354,9,2,1
67384,43,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1567.0697674418604,9,1,2
133758,50,6,3,1,1,2,1,Fully Furnished,4.4,37.0,1,1,1,1,1,2,2675.16,10,2,1
14884,25,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,1,0,1,0,595.36,5,0,2
105094,92,6,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1142.3260869565217,9,3,1
113576,70,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1622.5142857142857,10,2,2
20968,25,1,1,1,1,0,0,Unfurnished,4.4,37.0,1,1,0,0,0,0,838.72,4,0,2
125527,112,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1120.7767857142858,9,3,1
69077,42,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1644.6904761904761,8,1,2
30880,26,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,1,0,0,0,1187.6923076923076,4,0,2
81026,52,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1558.1923076923076,10,2,2
90298,49,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1842.8163265306123,9,1,2
10527,18,0,1,0,1,0,0,Unfurnished,4.3,66.5,1,0,1,1,1,0,584.8333333333334,5,0,2
63650,39,2,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1,1632.051282051282,8,1,2
115000,64,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2,1796.875,9,2,1
78266,60,4,2,1,1,2,1,Fully Furnished,4.2,85.0,1,1,1,1,1,2,1304.4333333333334,10,2,1
