Price,Square Area,Bedrooms,Bathrooms,Security,Airconditioning,Parking,Balcony,Furnishing,Rating,ReviewsCount,Swimming pool,Multi-Purpose Hall,Function Rooms,Gym,Study Hall,furnishing_label
90976,44,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
29750,26,1,1,1,1,0,0,Unfurnished,,,1,1,0,1,1,0
56906,38,3,2,1,1,0,1,Semi Furnished,4.2,301,1,1,1,1,1,1
103187,55,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
115188,70,6,3,1,1,1,1,Fully Furnished,4.5,152,1,1,1,1,1,2
107987,86,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
57384,45,3,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
139336,88,4,2,1,1,1,1,Fully Furnished,4.4,120,1,1,1,1,1,2
95243,58,5,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
76219,44,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
140837,65,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
68187,42,4,1,1,1,1,1,Semi Furnished,4.3,86,1,1,1,1,1,1
15225,28,0,1,1,1,0,1,Unfurnished,3.5,101,1,0,0,0,1,0
53757,39,3,1,1,1,0,1,Semi Furnished,4.7,16,1,1,1,1,1,1
115094,81,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
106539,80,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
32423,26,2,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,0,0,0
123943,78,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
99326,46,5,1,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2
83029,48,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
39937,39,2,1,1,1,0,1,Semi Furnished,,,1,0,0,1,1,1
98300,59,4,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
109848,71,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
21922,26,2,1,1,1,0,0,Unfurnished,,,1,0,1,1,0,0
86244,45,4,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
138776,70,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
50386,38,4,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
136641,81,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
87729,51,5,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
67384,43,4,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
133758,50,6,3,1,1,2,1,Fully Furnished,4.4,37,1,1,1,1,1,2
14884,25,1,1,1,1,0,0,Unfurnished,4.3,66.5,0,1,1,0,1,0
105094,92,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
113576,70,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
20968,25,1,1,1,1,0,0,Unfurnished,4.4,37,1,1,0,0,0,0
125527,112,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
69077,42,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
30880,26,2,1,1,1,0,0,Unfurnished,,,1,0,1,0,0,0
81026,52,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
90298,49,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
10527,18,0,1,0,1,0,0,Unfurnished,,,1,0,1,1,1,0
63650,39,2,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
115000,64,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
78266,60,4,2,1,1,2,1,Fully Furnished,4.2,85,1,1,1,1,1,2
99591,56,3,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
30656,33,1,1,1,1,0,0,Unfurnished,1,1,1,0,1,1,0,0
78578,59,5,2,1,1,2,1,Fully Furnished,4.1,254,1,1,1,1,1,2
22014,28,2,1,1,1,0,1,Unfurnished,,,1,0,0,0,1,0
14210,27,0,1,1,1,0,1,Unfurnished,4.4,87,1,0,1,1,0,0
115336,115,5,3,1,1,2,1,Fully Furnished,4.4,37,1,1,1,1,1,2
90458,43,4,1,1,1,1,1,Fully Furnished,4.6,151,1,1,1,1,1,2
129831,55,4,2,1,1,2,1,Fully Furnished,4.4,37,1,1,1,1,1,2
131305,73,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
129714,79,6,3,1,1,1,1,Fully Furnished,4.5,348,1,1,1,1,1,2
147491,78,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
13736,29,0,1,1,1,0,0,Unfurnished,5,1,0,1,0,0,1,0
115736,102,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
130378,112,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
115460,88,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
19754,21,0,1,1,1,0,0,Unfurnished,,,0,1,1,1,1,0
90338,42,3,1,1,1,1,1,Fully Furnished,4.4,44,1,1,1,1,1,2
132721,86,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
69399,39,2,2,1,1,0,1,Semi Furnished,4,3,1,1,1,1,1,1
53338,45,2,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
106700,50,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
99163,50,4,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
87967,48,3,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
78061,46,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
133006,96,4,2,1,1,1,1,Fully Furnished,4.6,16,1,1,1,1,1,2
147037,55,4,3,1,1,1,1,Fully Furnished,4.4,165,1,1,1,1,1,2
98747,59,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
84331,54,3,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
92587,40,3,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
132579,70,6,3,1,1,2,1,Fully Furnished,4.7,185,1,1,1,1,1,2
126436,73,6,2,1,1,1,1,Fully Furnished,3.9,87,1,1,1,1,1,2
143888,84,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
69734,40,4,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
114073,102,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
12906,21,0,1,0,0,0,0,Unfurnished,4.3,54,1,1,1,1,1,0
127795,99,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
74426,40,5,2,1,1,2,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
5869,17,1,1,0,1,0,0,Unfurnished,,,0,1,0,0,0,0
47072,35,1,1,1,1,1,1,Semi Furnished,4.1,36,1,0,1,1,1,1
7833,18,1,1,0,0,0,0,Unfurnished,,,1,1,1,1,0,0
17399,30,1,1,1,1,0,0,Unfurnished,,,1,0,0,1,1,0
46973,40,1,2,1,1,0,1,Semi Furnished,,,1,0,0,1,1,1
129716,100,5,2,1,1,2,1,Fully Furnished,4.5,152,1,1,1,1,1,2
140565,103,5,3,1,1,2,1,Fully Furnished,3.5,101,1,1,1,1,1,2
53673,40,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
148990,94,5,2,1,1,1,1,Fully Furnished,4.2,19,1,1,1,1,1,2
128327,69,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
98960,47,3,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
11657,15,1,1,1,1,0,0,Unfurnished,4.6,16,0,1,0,1,1,0
128122,81,6,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
102707,73,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
147470,56,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
117483,102,4,2,1,1,1,1,Fully Furnished,4.3,80,1,1,1,1,1,2
10225,14,1,1,1,0,0,0,Unfurnished,,,1,0,1,0,0,0
142708,63,6,2,1,1,1,1,Fully Furnished,4.5,251,1,1,1,1,1,2
19567,30,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,0,1,0
91270,49,3,1,1,1,1,1,Fully Furnished,4.4,77,1,1,1,1,1,2
33692,29,2,1,1,1,0,1,Unfurnished,,,1,0,0,1,0,0
12807,19,1,1,1,1,0,0,Unfurnished,4.5,250,0,1,1,0,1,0
72538,43,5,1,1,1,1,1,Semi Furnished,3.6,20,1,1,1,1,1,1
94253,57,3,1,1,1,1,1,Fully Furnished,4.3,396,1,1,1,1,1,2
99564,51,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
17128,29,1,1,1,1,0,1,Unfurnished,3.8,17,0,0,0,0,1,0
142521,60,4,2,1,1,2,1,Fully Furnished,4,3,1,1,1,1,1,2
91126,45,3,1,1,1,1,1,Fully Furnished,3.9,87,1,1,1,1,1,2
123956,109,4,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
141952,116,5,3,1,1,2,1,Fully Furnished,4.4,120,1,1,1,1,1,2
57155,41,4,2,1,1,1,1,Semi Furnished,4.1,19,1,1,1,1,1,1
22204,34,2,1,1,1,0,0,Unfurnished,,,1,0,0,1,0,0
17950,20,1,1,1,1,0,1,Unfurnished,,,0,1,0,1,1,0
149449,70,6,2,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2
12684,16,0,1,0,1,0,0,Unfurnished,4.3,66.5,0,1,0,1,0,0
46545,40,3,1,1,1,1,1,Semi Furnished,5,5,1,1,0,1,1,1
84919,57,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
88111,42,5,1,1,1,2,1,Fully Furnished,4.4,37,1,1,1,1,1,2
145369,66,5,2,1,1,2,1,Fully Furnished,4,23,1,1,1,1,1,2
148876,116,5,3,1,1,1,1,Fully Furnished,4.2,14,1,1,1,1,1,2
18001,20,0,1,1,1,0,1,Unfurnished,4.4,297,1,0,1,1,1,0
96672,52,4,1,1,1,1,1,Fully Furnished,4,3,1,1,1,1,1,2
146298,86,4,3,1,1,1,1,Fully Furnished,3.6,20,1,1,1,1,1,2
92469,45,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
101627,80,5,3,1,1,1,1,Fully Furnished,3.9,87,1,1,1,1,1,2
25580,33,2,1,1,1,0,1,Unfurnished,,,1,0,1,1,1,0
143697,95,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
133692,59,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
113197,116,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
111109,67,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
9655,13,1,1,1,0,0,0,Unfurnished,4.4,297,1,0,0,1,0,0
44477,33,1,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
51216,43,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
144883,61,6,2,1,1,1,1,Fully Furnished,5,2,1,1,1,1,1,2
104345,108,6,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
86329,51,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
80077,41,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
30537,27,1,1,1,1,0,0,Unfurnished,4.3,66.5,1,0,0,0,0,0
32886,27,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,1,1,0,0
128350,87,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
58413,39,2,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
132988,74,6,2,1,1,1,1,Fully Furnished,3.9,87,1,1,1,1,1,2
142222,97,5,3,1,1,1,1,Fully Furnished,4.1,98,1,1,1,1,1,2
128014,72,4,3,1,1,2,1,Fully Furnished,4.6,91,1,1,1,1,1,2
38087,40,2,2,1,1,0,1,Semi Furnished,,,1,0,1,1,1,1
122784,68,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
138797,67,5,2,1,1,1,1,Fully Furnished,3.9,10,1,1,1,1,1,2
77883,60,4,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
96940,59,5,1,1,1,2,1,Fully Furnished,4.1,254,1,1,1,1,1,2
129546,115,4,2,1,1,2,1,Fully Furnished,4.4,120,1,1,1,1,1,2
50690,36,2,2,1,1,1,1,Semi Furnished,3.6,20,1,1,1,1,1,1
46653,30,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
63008,39,2,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
49935,38,1,2,1,1,0,1,Semi Furnished,4.1,36,1,0,1,1,1,1
135692,73,5,3,1,1,2,1,Fully Furnished,4.4,165,1,1,1,1,1,2
97676,51,4,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
98276,41,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
128452,84,6,2,1,1,2,1,Fully Furnished,4.4,44,1,1,1,1,1,2
15158,27,0,1,1,1,0,1,Unfurnished,5,6,1,0,0,0,1,0
110796,55,4,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
87523,60,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
63273,38,4,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
146976,92,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
115637,50,5,2,1,1,1,1,Fully Furnished,4.4,120,1,1,1,1,1,2
133642,111,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
71404,51,5,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
88646,41,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
45806,39,3,1,1,1,0,1,Semi Furnished,4.5,152,1,1,1,1,1,1
122229,56,5,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
51524,41,2,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
83497,43,3,2,1,1,1,1,Fully Furnished,3.8,65,1,1,1,1,1,2
9044,17,0,1,1,0,0,0,Unfurnished,4.3,66.5,0,0,1,1,0,0
142718,91,4,2,1,1,2,1,Fully Furnished,4.4,120,1,1,1,1,1,2
49226,34,2,1,1,1,0,1,Semi Furnished,4.3,86,1,1,1,1,1,1
88157,50,5,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
124866,76,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
140158,78,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
125517,89,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
27522,35,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,1,1,0
41186,33,3,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
18820,27,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,0,0,0,0,0
141874,54,6,2,1,1,2,1,Fully Furnished,4.3,54,1,1,1,1,1,2
41755,35,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1
83479,60,4,1,1,1,1,1,Fully Furnished,4.4,8,1,1,1,1,1,2
103276,102,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
37636,35,3,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,0,1,1,1
105559,87,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
77312,60,4,2,1,1,1,1,Fully Furnished,4.2,85,1,1,1,1,1,2
27482,32,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,1,1,0,0
57091,37,3,1,1,1,0,1,Semi Furnished,4.4,44,1,1,1,1,1,1
40982,31,2,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
54167,44,3,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
118879,96,5,3,1,1,1,1,Fully Furnished,4.5,152,1,1,1,1,1,2
43463,32,3,1,1,1,1,1,Semi Furnished,4.1,254,1,1,1,1,1,1
94519,40,3,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
138445,110,5,2,1,1,2,1,Fully Furnished,3.7,107,1,1,1,1,1,2
48768,40,3,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1
129846,77,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
37671,33,1,1,1,1,1,1,Semi Furnished,,,1,0,1,1,1,1
67914,40,2,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
115943,63,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
81029,49,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
113494,93,6,2,1,1,1,1,Fully Furnished,4.2,37,1,1,1,1,1,2
144619,99,6,2,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2
89160,57,4,1,1,1,2,1,Fully Furnished,4.5,152,1,1,1,1,1,2
14398,24,0,1,1,1,0,1,Unfurnished,4.7,185,0,1,1,1,1,0
60526,41,3,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
5334,21,1,1,1,0,0,0,Unfurnished,,,0,1,1,0,1,0
50195,37,4,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
149999,58,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
113035,114,5,3,1,1,2,1,Fully Furnished,4.7,185,1,1,1,1,1,2
133016,107,4,2,1,1,1,1,Fully Furnished,4.5,13607,1,1,1,1,1,2
93490,50,4,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
120490,51,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
129732,52,4,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
44129,39,1,2,1,1,0,1,Semi Furnished,,,1,1,0,1,1,1
117717,78,6,2,1,1,1,1,Fully Furnished,4.6,54,1,1,1,1,1,2
80460,42,4,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
87760,46,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
103998,100,5,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
116772,115,6,3,1,1,1,1,Fully Furnished,4.6,16,1,1,1,1,1,2
93121,44,5,2,1,1,2,1,Fully Furnished,4,11,1,1,1,1,1,2
86196,42,3,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
142044,84,6,2,1,1,1,1,Fully Furnished,4.6,122,1,1,1,1,1,2
39598,36,1,2,1,1,0,1,Semi Furnished,4.3,66.5,1,0,1,1,1,1
105240,113,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
133270,51,6,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
135993,80,4,3,1,1,1,1,Fully Furnished,4.7,5037,1,1,1,1,1,2
125879,112,5,3,1,1,2,1,Fully Furnished,4,23,1,1,1,1,1,2
103691,107,5,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
30818,34,1,1,1,1,0,1,Unfurnished,4.2,85,1,1,0,1,0,0
145352,56,5,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
23425,26,2,1,1,1,0,0,Unfurnished,4.3,66.5,1,1,0,1,1,0
55878,36,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
5708,12,0,1,0,1,0,0,Unfurnished,,,1,1,1,1,0,0
84515,46,3,2,1,1,1,1,Fully Furnished,4.3,396,1,1,1,1,1,2
76879,55,3,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
81781,45,4,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
134290,99,6,3,1,1,1,1,Fully Furnished,4,1,1,1,1,1,1,2
92173,47,4,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
134646,118,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
9752,15,0,1,1,0,0,0,Unfurnished,,,0,0,1,0,1,0
133205,108,6,3,1,1,1,1,Fully Furnished,4.6,151,1,1,1,1,1,2
68030,42,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
72625,55,5,1,1,1,2,1,Semi Furnished,,,1,1,1,1,1,1
93596,47,5,2,1,1,2,1,Fully Furnished,4.3,375,1,1,1,1,1,2
55979,37,2,2,1,1,0,1,Semi Furnished,4.5,152,1,1,1,1,1,1
24386,33,2,1,1,1,0,0,Unfurnished,,,1,0,1,1,0,0
111955,110,5,2,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
72511,47,4,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
18018,25,1,1,1,1,0,1,Unfurnished,,,1,1,0,1,1,0
51629,35,4,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
104779,91,4,2,1,1,1,1,Fully Furnished,4.3,86,1,1,1,1,1,2
92071,53,3,1,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
133876,62,5,3,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2
30787,25,2,1,1,1,0,0,Unfurnished,,,1,1,1,0,1,0
135045,83,4,2,1,1,1,1,Fully Furnished,4.1,140,1,1,1,1,1,2
43394,31,1,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
42615,40,3,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
39726,32,3,1,1,1,0,1,Semi Furnished,,,1,0,1,1,1,1
114455,91,4,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
29418,32,1,1,1,1,0,1,Unfurnished,5,2,1,0,0,1,0,0
110388,81,6,3,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
3776,22,1,1,1,1,0,0,Unfurnished,4.6,16,1,1,1,0,1,0
94946,41,5,1,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
139291,89,6,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
38685,39,2,2,1,1,1,1,Semi Furnished,4.4,37,1,0,0,1,1,1
101572,71,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
58409,38,4,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
49103,39,3,2,1,1,1,1,Semi Furnished,,,1,1,0,1,1,1
139804,75,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
135826,83,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
97561,48,4,1,1,1,1,1,Fully Furnished,4.7,185,1,1,1,1,1,2
29539,27,1,1,1,1,0,0,Unfurnished,,,1,1,1,1,0,0
30886,29,2,1,1,1,0,1,Unfurnished,4.1,34,1,0,0,0,0,0
119306,51,4,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
84507,47,4,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
34645,35,2,1,1,1,0,1,Unfurnished,4.4,120,1,0,1,0,0,0
138682,82,6,3,1,1,2,1,Fully Furnished,2.2,9,1,1,1,1,1,2
77051,41,3,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
148707,98,4,3,1,1,1,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
81872,52,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
110874,115,4,3,1,1,1,1,Fully Furnished,4.7,185,1,1,1,1,1,2
47837,38,2,1,1,1,0,1,Semi Furnished,4.6,1872,1,0,0,1,1,1
41802,33,3,2,1,1,0,1,Semi Furnished,4.4,165,1,1,0,1,1,1
94484,49,4,1,1,1,1,1,Fully Furnished,4.4,120,1,1,1,1,1,2
36266,30,2,1,1,1,0,1,Semi Furnished,,,1,0,1,1,1,1
143068,109,6,3,1,1,2,1,Fully Furnished,5,3,1,1,1,1,1,2
53027,40,3,2,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
14204,24,0,1,1,1,0,1,Unfurnished,,,1,0,0,1,1,0
93961,53,5,1,1,1,2,1,Fully Furnished,4.4,265,1,1,1,1,1,2
13858,21,1,1,1,1,0,1,Unfurnished,4.3,66.5,1,1,0,0,0,0
4896,17,0,1,0,1,0,0,Unfurnished,,,1,1,0,0,1,0
36503,37,2,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1
132314,92,6,3,1,1,1,1,Fully Furnished,4.3,396,1,1,1,1,1,2
28215,35,1,1,1,1,0,1,Unfurnished,4.5,152,1,0,0,1,1,0
108412,75,4,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
35728,30,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1
73615,51,5,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
31507,31,1,1,1,1,0,1,Unfurnished,4,23,1,1,0,0,0,0
83472,48,5,2,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
118537,76,6,3,1,1,1,1,Fully Furnished,4.7,185,1,1,1,1,1,2
56794,41,2,1,1,1,0,1,Semi Furnished,3.7,107,1,1,1,1,1,1
5156,15,0,1,1,0,0,0,Unfurnished,,,1,0,0,0,1,0
36159,34,1,2,1,1,1,1,Semi Furnished,4.3,66.5,1,0,0,1,1,1
59906,45,2,1,1,1,1,1,Semi Furnished,4.1,31,1,1,1,1,1,1
98064,54,5,1,1,1,1,1,Fully Furnished,4.5,75,1,1,1,1,1,2
88282,48,4,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
149191,73,6,3,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
87676,59,5,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
50347,35,4,1,1,1,0,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
143049,95,5,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
97217,49,5,2,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
47318,39,2,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
63506,38,2,2,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
79045,40,5,1,1,1,2,1,Fully Furnished,5,3,1,1,1,1,1,2
67798,44,2,2,1,1,0,1,Semi Furnished,4.3,192,1,1,1,1,1,1
88923,58,3,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
53064,42,2,1,1,1,1,1,Semi Furnished,4,3,1,1,1,1,1,1
83896,55,3,2,1,1,1,1,Fully Furnished,,,1,1,1,1,1,2
29975,34,1,1,1,1,0,1,Unfurnished,4.6,91,1,1,0,1,0,0
142208,71,4,3,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
120823,92,5,2,1,1,1,1,Fully Furnished,4.4,37,1,1,1,1,1,2
69148,44,3,1,1,1,0,1,Semi Furnished,4.2,301,1,1,1,1,1,1
66949,40,2,1,1,1,1,1,Semi Furnished,,,1,1,1,1,1,1
61277,41,4,1,1,1,1,1,Semi Furnished,4.3,66.5,1,1,1,1,1,1
120645,101,6,2,1,1,2,1,Fully Furnished,4.6,16,1,1,1,1,1,2
9982,19,0,1,0,1,0,0,Unfurnished,,,0,1,1,1,1,0
75866,46,4,1,1,1,2,1,Fully Furnished,,,1,1,1,1,1,2
52512,36,2,1,1,1,0,1,Semi Furnished,,,1,1,1,1,1,1
133431,51,5,2,1,1,2,1,Fully Furnished,4.3,65,1,1,1,1,1,2
87658,58,3,1,1,1,2,1,Fully Furnished,4.3,66.5,1,1,1,1,1,2
46894,30,1,1,1,1,0,1,Semi Furnished,,,1,1,0,1,1,1
111239,75,6,3,1,1,2,1,Fully Furnished,4.3,396,1,1,1,1,1,2
